keyword	day	clicks	pis	cpc	leads	sales	umsatz	cpo	cpl	scr	lcr	ka	ctr	cost	Nday
shopping	2006-08-17	9	1007	0.621111	0	1	237.4	5.59	0	0.111111	0	0.0235468	0.00893744	5.59	13377
shopping	2006-06-29	7	966	0.71	0	0	0	0	0	0	0	0	0.00724638	4.97	13328
shopping	2006-08-26	14	968	0.410714	0	0	0	0	0	0	0	0	0.0144628	5.75	13386
shopping	2006-07-07	1	0	0	0	0	0	0	0	0	0	0	0	0	13336
shopping	2006-07-20	1	0	0	0	0	0	0	0	0	0	0	0	0	13349
shopping	2006-06-01	3	113	0.216667	0	0	0	0	0	0	0	0	0.0265487	0.65	13300
shopping	2006-01-28	24	0	0	0	1	32.95	0	0	0.0416667	0	0	0	0	13176
shopping	2006-05-29	8	123	0.17625	0	0	0	0	0	0	0	0	0.0650407	1.41	13297
shopping	2006-08-28	13	1288	0.470769	0	0	0	0	0	0	0	0	0.0100932	6.12	13388
shopping	2006-02-13	25	0	0	0	0	0	0	0	0	0	0	0	0	13192
shopping	2006-06-03	6	181	0.353333	0	0	0	0	0	0	0	0	0.0331492	2.12	13302
shopping	2006-08-20	11	1238	0.636364	0	0	0	0	0	0	0	0	0.0088853	7	13380
shopping	2006-01-13	25	0	0	0	0	0	0	0	0	0	0	0	0	13161
shopping	2006-07-01	11	994	0.614545	0	0	0	0	0	0	0	0	0.0110664	6.76	13330
shopping	2006-04-14	12	0	0	0	0	0	0	0	0	0	0	0	0	13252
shopping	2006-06-25	0	48	0	0	0	0	0	0	0	0	0	0	0	13324
shopping	2006-03-21	25	0	0	0	0	0	0	0	0	0	0	0	0	13228
shopping	2006-07-10	3	0	0	0	0	0	0	0	0	0	0	0	0	13339
shopping	2006-05-14	16	843	0.345	0	1	169.8	5.52	0	0.0625	0	0.0325088	0.0189798	5.52	13282
shopping	2006-08-13	1	0	0	0	0	0	0	0	0	0	0	0	0	13373
shopping	2006-03-31	28	0	0	0	1	127.85	0	0	0.0357143	0	0	0	0	13238
shopping	2006-03-03	17	0	0	0	0	0	0	0	0	0	0	0	0	13210
shopping	2006-04-16	14	0	0	0	0	0	0	0	0	0	0	0	0	13254
shopping	2006-01-05	23	0	0	0	0	0	0	0	0	0	0	0	0	13153
shopping	2006-01-06	17	0	0	0	0	0	0	0	0	0	0	0	0	13154
shopping	2006-05-19	11	1524	0.483636	0	0	0	0	0	0	0	0	0.00721785	5.32	13287
shopping	2006-06-12	8	907	0.395	0	1	394.14	3.16	0	0.125	0	0.00801746	0.00882029	3.16	13311
shopping	2006-07-30	6	0	0	0	0	0	0	0	0	0	0	0	0	13359
shopping	2006-06-18	8	874	0.41375	0	0	0	0	0	0	0	0	0.00915332	3.31	13317
shopping	2006-05-03	27	1472	0.22	0	0	0	0	0	0	0	0	0.0183424	5.94	13271
shopping	2006-01-14	28	0	0	0	0	0	0	0	0	0	0	0	0	13162
shopping	2006-06-22	1	79	0.74	0	0	0	0	0	0	0	0	0.0126582	0.74	13321
shopping	2006-02-10	20	0	0	0	1	19.95	0	0	0.05	0	0	0	0	13189
shopping	2006-02-18	52	0	0	0	0	0	0	0	0	0	0	0	0	13197
shopping	2006-01-26	24	0	0	0	0	0	0	0	0	0	0	0	0	13174
shopping	2006-02-15	22	0	0	0	0	0	0	0	0	0	0	0	0	13194
shopping	2006-04-22	19	306	0.0331579	0	0	0	0	0	0	0	0	0.0620915	0.63	13260
shopping	2006-07-23	1	0	0	0	0	0	0	0	0	0	0	0	0	13352
shopping	2006-08-22	12	1119	0.6225	0	0	0	0	0	0	0	0	0.0107239	7.47	13382
shopping	2006-07-28	1	0	0	0	0	0	0	0	0	0	0	0	0	13357
shopping	2006-02-03	25	0	0	0	0	0	0	0	0	0	0	0	0	13182
shopping	2006-04-08	19	0	0	0	0	0	0	0	0	0	0	0	0	13246
shopping	2006-03-01	11	0	0	0	0	0	0	0	0	0	0	0	0	13208
shopping	2006-06-20	10	315	0.511	0	0	0	0	0	0	0	0	0.031746	5.11	13319
shopping	2006-07-15	1	0	0	0	0	0	0	0	0	0	0	0	0	13344
shopping	2006-02-19	41	0	0	0	0	0	0	0	0	0	0	0	0	13198
shopping	2006-02-26	16	0	0	0	0	0	0	0	0	0	0	0	0	13205
shopping	2006-04-27	25	393	0.1092	0	0	0	0	0	0	0	0	0.0636132	2.73	13265
shopping	2006-05-22	13	1165	0.324615	0	0	0	0	0	0	0	0	0.0111588	4.22	13290
shopping	2006-08-19	9	799	0.594444	0	0	0	0	0	0	0	0	0.0112641	5.35	13379
shopping	2006-03-27	22	0	0	0	1	115.75	0	0	0.0454545	0	0	0	0	13234
shopping	2006-05-20	12	1170	0.618333	0	0	0	0	0	0	0	0	0.0102564	7.42	13288
shopping	2006-04-18	16	0	0	0	0	0	0	0	0	0	0	0	0	13256
shopping	2006-07-29	1	0	0	0	0	0	0	0	0	0	0	0	0	13358
shopping	2006-01-24	31	0	0	0	0	0	0	0	0	0	0	0	0	13172
shopping	2006-02-04	30	0	0	0	0	0	0	0	0	0	0	0	0	13183
shopping	2006-04-10	40	0	0	0	0	0	0	0	0	0	0	0	0	13248
shopping	2006-05-16	7	1276	0.344286	0	0	0	0	0	0	0	0	0.00548589	2.41	13284
shopping	2006-08-03	2	0	0	0	0	0	0	0	0	0	0	0	0	13363
shopping	2006-06-11	8	784	0.42875	0	0	0	0	0	0	0	0	0.0102041	3.43	13310
shopping	2006-04-21	14	254	0	0	0	0	0	0	0	0	0	0.0551181	0	13259
shopping	2006-02-17	12	0	0	0	0	0	0	0	0	0	0	0	0	13196
shopping	2006-04-26	23	430	0	0	0	0	0	0	0	0	0	0.0534884	0	13264
shopping	2006-08-04	1	0	0	0	0	0	0	0	0	0	0	0	0	13364
shopping	2006-04-01	20	0	0	0	0	0	0	0	0	0	0	0	0	13239
shopping	2006-03-22	26	0	0	0	0	0	0	0	0	0	0	0	0	13229
shopping	2006-03-23	18	0	0	0	0	0	0	0	0	0	0	0	0	13230
shopping	2006-03-24	12	0	0	0	0	0	0	0	0	0	0	0	0	13231
shopping	2006-03-25	23	0	0	0	0	0	0	0	0	0	0	0	0	13232
shopping	2006-03-28	23	0	0	0	0	0	0	0	0	0	0	0	0	13235
shopping	2006-06-28	10	1065	0.563	0	0	0	0	0	0	0	0	0.00938967	5.63	13327
shopping	2006-02-25	18	0	0	0	0	0	0	0	0	0	0	0	0	13204
shopping	2006-07-26	2	0	0	0	0	0	0	0	0	0	0	0	0	13355
shopping	2006-02-23	21	0	0	0	0	0	0	0	0	0	0	0	0	13202
shopping	2006-04-25	22	386	0.0545455	0	0	0	0	0	0	0	0	0.0569948	1.2	13263
shopping	2006-02-11	27	0	0	0	0	0	0	0	0	0	0	0	0	13190
shopping	2006-08-24	11	1345	0.587273	0	0	0	0	0	0	0	0	0.00817844	6.46	13384
shopping	2006-05-28	6	110	0.238333	0	0	0	0	0	0	0	0	0.0545455	1.43	13296
shopping	2006-05-11	26	632	0.129615	0	0	0	0	0	0	0	0	0.0411392	3.37	13279
shopping	2006-01-29	18	0	0	0	0	0	0	0	0	0	0	0	0	13177
shopping	2006-07-02	10	887	0.528	0	0	0	0	0	0	0	0	0.011274	5.28	13331
shopping	2006-01-17	15	0	0	0	0	0	0	0	0	0	0	0	0	13165
shopping	2006-01-18	22	0	0	0	0	0	0	0	0	0	0	0	0	13166
shopping	2006-05-09	16	1304	0.23625	0	0	0	0	0	0	0	0	0.0122699	3.78	13277
shopping	2006-04-09	27	0	0	0	0	0	0	0	0	0	0	0	0	13247
shopping	2006-08-06	1	0	0	0	0	0	0	0	0	0	0	0	0	13366
shopping	2006-02-12	22	0	0	0	0	0	0	0	0	0	0	0	0	13191
shopping	2006-06-06	3	111	0.233333	0	0	0	0	0	0	0	0	0.027027	0.7	13305
shopping	2006-06-19	6	964	0.646667	0	0	0	0	0	0	0	0	0.00622407	3.88	13318
shopping	2006-04-24	22	300	0.0831818	0	0	0	0	0	0	0	0	0.0733333	1.83	13262
shopping	2006-01-25	22	0	0	0	0	0	0	0	0	0	0	0	0	13173
shopping	2006-02-20	18	0	0	0	0	0	0	0	0	0	0	0	0	13199
shopping	2006-06-26	4	182	0.32	0	0	0	0	0	0	0	0	0.021978	1.28	13325
shopping	2006-06-27	12	643	0.609167	0	0	0	0	0	0	0	0	0.0186625	7.31	13326
shopping	2006-07-12	1	0	0	0	0	0	0	0	0	0	0	0	0	13341
shopping	2006-04-03	24	0	0	0	0	0	0	0	0	0	0	0	0	13241
shopping	2006-03-26	30	0	0	0	0	0	0	0	0	0	0	0	0	13233
shopping	2006-08-18	18	1158	0.632778	0	0	0	0	0	0	0	0	0.015544	11.39	13378
shopping	2006-06-17	7	798	0.38	0	0	0	0	0	0	0	0	0.00877193	2.66	13316
shopping	2006-05-05	10	1163	0.063	0	0	0	0	0	0	0	0	0.00859845	0.63	13273
shopping	2006-06-21	2	127	0	0	0	0	0	0	0	0	0	0.015748	0	13320
shopping	2006-03-29	25	0	0	0	0	0	0	0	0	0	0	0	0	13236
shopping	2006-05-17	10	743	0.421	0	0	0	0	0	0	0	0	0.013459	4.21	13285
shopping	2006-02-09	24	0	0	0	0	0	0	0	0	0	0	0	0	13188
shopping	2006-05-30	7	461	0.407143	0	0	0	0	0	0	0	0	0.0151844	2.85	13298
shopping	2006-04-29	19	621	0.218947	0	0	0	0	0	0	0	0	0.0305958	4.16	13267
shopping	2006-01-22	30	0	0	0	0	0	0	0	0	0	0	0	0	13170
shopping	2006-04-06	92	0	0	0	0	0	0	0	0	0	0	0	0	13244
shopping	2006-05-10	24	683	0.142083	0	0	0	0	0	0	0	0	0.0351391	3.41	13278
shopping	2006-06-24	0	23	0	0	0	0	0	0	0	0	0	0	0	13323
shopping	2006-06-10	4	872	0.84	0	0	0	0	0	0	0	0	0.00458716	3.36	13309
shopping	2006-08-15	1	0	0	0	0	0	0	0	0	0	0	0	0	13375
shopping	2006-07-31	4	0	0	0	0	0	0	0	0	0	0	0	0	13360
shopping	2006-08-01	3	0	0	0	0	0	0	0	0	0	0	0	0	13361
shopping	2006-06-02	2	153	0	0	0	0	0	0	0	0	0	0.0130719	0	13301
shopping	2006-05-31	0	208	0	0	2	132.89	0	0	0	0	0	0	0	13299
shopping	2006-04-17	19	0	0	0	0	0	0	0	0	0	0	0	0	13255
shopping	2006-05-13	18	564	0.112222	0	0	0	0	0	0	0	0	0.0319149	2.02	13281
shopping	2006-05-01	22	894	0.125455	0	0	0	0	0	0	0	0	0.0246085	2.76	13269
shopping	2006-08-25	16	1187	0.5	0	0	0	0	0	0	0	0	0.0134794	8	13385
shopping	2006-02-05	33	0	0	0	0	0	0	0	0	0	0	0	0	13184
shopping	2006-01-09	13	0	0	0	0	0	0	0	0	0	0	0	0	13157
shopping	2006-01-10	14	0	0	0	0	0	0	0	0	0	0	0	0	13158
shopping	2006-04-19	15	0	0	0	0	0	0	0	0	0	0	0	0	13257
shopping	2006-07-19	3	0	0	0	0	0	0	0	0	0	0	0	0	13348
shopping	2006-07-24	6	0	0	0	1	147.75	0	0	0.166667	0	0	0	0	13353
shopping	2006-02-21	32	0	0	0	0	0	0	0	0	0	0	0	0	13200
shopping	2006-04-02	24	0	0	0	0	0	0	0	0	0	0	0	0	13240
shopping	2006-06-30	9	813	0.464444	0	0	0	0	0	0	0	0	0.0110701	4.18	13329
shopping	2006-05-06	9	1187	0.223333	0	0	0	0	0	0	0	0	0.00758214	2.01	13274
shopping	2006-08-29	12	1630	0.695833	0	1	2465.8999	8.35	0	0.0833333	0	0.00338619	0.00736196	8.35	13389
shopping	2006-03-02	19	0	0	0	0	0	0	0	0	0	0	0	0	13209
shopping	2006-02-02	21	0	0	0	1	14.95	0	0	0.047619	0	0	0	0	13181
shopping	2006-07-11	2	0	0	0	0	0	0	0	0	0	0	0	0	13340
shopping	2006-06-05	7	465	0.31	0	0	0	0	0	0	0	0	0.0150538	2.17	13304
shopping	2006-06-08	3	130	0.413333	0	0	0	0	0	0	0	0	0.0230769	1.24	13307
shopping	2006-07-03	7	1342	0.715714	0	0	0	0	0	0	0	0	0.0052161	5.01	13332
shopping	2006-08-10	1	0	0	0	0	0	0	0	0	0	0	0	0	13370
shopping	2006-06-16	12	800	0.5475	0	0	0	0	0	0	0	0	0.015	6.57	13315
shopping	2006-02-07	17	0	0	0	0	0	0	0	0	0	0	0	0	13186
shopping	2006-06-14	6	1344	0.713333	0	0	0	0	0	0	0	0	0.00446429	4.28	13313
shopping	2006-06-15	11	830	0.635455	0	0	0	0	0	0	0	0	0.013253	6.99	13314
shopping	2006-07-18	3	0	0	0	0	0	0	0	0	0	0	0	0	13347
shopping	2006-05-04	20	1879	0.5275	0	1	179.75	10.55	0	0.05	0	0.0586926	0.010644	10.55	13272
shopping	2006-01-19	14	0	0	0	1	84.85	0	0	0.0714286	0	0	0	0	13167
shopping	2006-01-20	35	0	0	0	0	0	0	0	0	0	0	0	0	13168
shopping	2006-01-04	21	0	0	0	0	0	0	0	0	0	0	0	0	13152
shopping	2006-07-13	2	0	0	0	0	0	0	0	0	0	0	0	0	13342
shopping	2006-08-21	9	1394	0.522222	0	0	0	0	0	0	0	0	0.00645624	4.7	13381
shopping	2006-08-30	21	1491	0.680476	0	0	0	0	0	0	0	0	0.0140845	14.29	13390
shopping	2006-02-22	33	0	0	0	0	0	0	0	0	0	0	0	0	13201
shopping	2006-07-21	1	0	0	0	0	0	0	0	0	0	0	0	0	13350
shopping	2006-02-06	14	0	0	0	0	0	0	0	0	0	0	0	0	13185
shopping	2006-01-30	20	0	0	0	0	0	0	0	0	0	0	0	0	13178
shopping	2006-01-21	18	0	0	0	0	0	0	0	0	0	0	0	0	13169
shopping	2006-08-27	30	1293	0.518333	0	1	1334.75	15.55	0	0.0333333	0	0.0116501	0.0232019	15.55	13387
shopping	2006-08-23	14	1352	0.447857	0	0	0	0	0	0	0	0	0.010355	6.27	13383
shopping	2006-05-25	7	76	0.09	0	0	0	0	0	0	0	0	0.0921053	0.63	13293
shopping	2006-03-04	9	0	0	0	0	0	0	0	0	0	0	0	0	13211
shopping	2006-03-05	8	0	0	0	0	0	0	0	0	0	0	0	0	13212
shopping	2006-03-06	20	0	0	0	0	0	0	0	0	0	0	0	0	13213
shopping	2006-03-07	13	0	0	0	0	0	0	0	0	0	0	0	0	13214
shopping	2006-03-08	28	0	0	0	0	0	0	0	0	0	0	0	0	13215
shopping	2006-03-09	13	0	0	0	0	0	0	0	0	0	0	0	0	13216
shopping	2006-03-10	15	0	0	0	0	0	0	0	0	0	0	0	0	13217
shopping	2006-03-11	21	0	0	0	0	0	0	0	0	0	0	0	0	13218
shopping	2006-05-12	19	614	0.283684	0	0	0	0	0	0	0	0	0.0309446	5.39	13280
shopping	2006-04-20	7	0	0	0	0	0	0	0	0	0	0	0	0	13258
shopping	2006-06-04	6	199	0.241667	0	0	0	0	0	0	0	0	0.0301508	1.45	13303
shopping	2006-07-22	3	0	0	0	0	0	0	0	0	0	0	0	0	13351
shopping	2006-05-24	3	106	0	0	0	0	0	0	0	0	0	0.0283019	0	13292
shopping	2006-02-01	33	0	0	0	0	0	0	0	0	0	0	0	0	13180
shopping	2006-01-07	12	0	0	0	0	0	0	0	0	0	0	0	0	13155
shopping	2006-01-08	23	0	0	0	0	0	0	0	0	0	0	0	0	13156
shopping	2006-01-11	31	0	0	0	0	0	0	0	0	0	0	0	0	13159
shopping	2006-01-12	17	0	0	0	0	0	0	0	0	0	0	0	0	13160
shopping	2006-04-15	11	0	0	0	0	0	0	0	0	0	0	0	0	13253
shopping	2006-01-27	34	0	0	0	0	0	0	0	0	0	0	0	0	13175
shopping	2006-04-11	31	0	0	0	0	0	0	0	0	0	0	0	0	13249
shopping	2006-02-28	21	0	0	0	0	0	0	0	0	0	0	0	0	13207
shopping	2006-02-27	21	0	0	0	0	0	0	0	0	0	0	0	0	13206
shopping	2006-05-08	11	1319	0.373636	0	0	0	0	0	0	0	0	0.00833965	4.11	13276
shopping	2006-05-23	5	111	0.148	0	0	0	0	0	0	0	0	0.045045	0.74	13291
shopping	2006-04-23	23	415	0.0830435	0	0	0	0	0	0	0	0	0.0554217	1.91	13261
shopping	2006-03-12	20	0	0	0	0	0	0	0	0	0	0	0	0	13219
shopping	2006-02-16	20	0	0	0	0	0	0	0	0	0	0	0	0	13195
shopping	2006-02-14	18	0	0	0	0	0	0	0	0	0	0	0	0	13193
shopping	2006-05-02	29	1110	0.232759	0	0	0	0	0	0	0	0	0.0261261	6.75	13270
shopping	2006-05-27	4	71	0.3525	0	3	497.95	0.47	0	0.75	0	0.00283161	0.056338	1.41	13295
shopping	2006-04-12	29	0	0	0	0	0	0	0	0	0	0	0	0	13250
shopping	2006-07-04	5	295	0.718	0	0	0	0	0	0	0	0	0.0169492	3.59	13333
shopping	2006-08-16	8	385	0.22875	0	0	0	0	0	0	0	0	0.0207792	1.83	13376
shopping	2006-04-04	37	0	0	0	0	0	0	0	0	0	0	0	0	13242
shopping	2006-01-23	31	0	0	0	0	0	0	0	0	0	0	0	0	13171
shopping	2006-02-08	23	0	0	0	0	0	0	0	0	0	0	0	0	13187
shopping	2006-01-31	13	0	0	0	0	0	0	0	0	0	0	0	0	13179
shopping	2006-03-13	18	0	0	0	0	0	0	0	0	0	0	0	0	13220
shopping	2006-03-14	16	0	0	0	0	0	0	0	0	0	0	0	0	13221
shopping	2006-03-15	15	0	0	0	0	0	0	0	0	0	0	0	0	13222
shopping	2006-03-16	19	0	0	0	0	0	0	0	0	0	0	0	0	13223
shopping	2006-03-17	22	0	0	0	0	0	0	0	0	0	0	0	0	13224
shopping	2006-03-18	18	0	0	0	0	0	0	0	0	0	0	0	0	13225
shopping	2006-03-19	20	0	0	0	0	0	0	0	0	0	0	0	0	13226
shopping	2006-03-20	23	0	0	0	0	0	0	0	0	0	0	0	0	13227
shopping	2006-05-21	11	1146	0.552727	0	1	79.95	6.08	0	0.0909091	0	0.0760475	0.0095986	6.08	13289
shopping	2006-05-18	14	1657	0.345	0	0	0	0	0	0	0	0	0.008449	4.83	13286
shopping	2006-07-25	2	0	0	0	0	0	0	0	0	0	0	0	0	13354
shopping	2006-04-30	28	1000	0.1475	0	0	0	0	0	0	0	0	0.028	4.13	13268
shopping	2006-07-27	2	0	0	0	0	0	0	0	0	0	0	0	0	13356
shopping	2006-08-31	9	1514	0.66	0	0	0	0	0	0	0	0	0.00594452	5.94	13391
shopping	2006-04-28	13	721	0.106154	0	0	0	0	0	0	0	0	0.0180305	1.38	13266
shopping	2006-05-26	4	81	0.185	0	0	0	0	0	0	0	0	0.0493827	0.74	13294
shopping	2006-01-15	24	0	0	0	0	0	0	0	0	0	0	0	0	13163
shopping	2006-01-16	15	0	0	0	0	0	0	0	0	0	0	0	0	13164
shopping	2006-04-05	23	0	0	0	0	0	0	0	0	0	0	0	0	13243
shopping	2006-08-26	4	126	0.6975	0	0	0	0	0	0	0	0	0.031746	2.79	13386
shopping	2006-08-28	1	200	0.68	0	0	0	0	0	0	0	0	0.005	0.68	13388
shopping	2006-08-20	4	200	0.615	0	0	0	0	0	0	0	0	0.02	2.46	13380
shopping	2006-06-14	0	1	0	0	0	0	0	0	0	0	0	0	0	13313
shopping	2006-08-22	2	109	0.235	0	0	0	0	0	0	0	0	0.0183486	0.47	13382
shopping	2006-05-27	0	1	0	0	0	0	0	0	0	0	0	0	0	13295
shopping	2006-08-19	1	102	0.74	0	0	0	0	0	0	0	0	0.00980392	0.74	13379
shopping	2006-08-27	4	173	0.5925	0	0	0	0	0	0	0	0	0.0231214	2.37	13387
shopping	2006-08-24	1	124	0.52	0	0	0	0	0	0	0	0	0.00806452	0.52	13384
shopping	2006-08-23	1	140	0.22	0	1	39.85	0.22	0	1	0	0.0055207	0.00714286	0.22	13383
shopping	2006-05-22	0	1	0	0	0	0	0	0	0	0	0	0	0	13290
shopping	2006-08-18	1	124	0.69	0	0	0	0	0	0	0	0	0.00806452	0.69	13378
shopping	2006-08-25	1	116	0.59	0	0	0	0	0	0	0	0	0.00862069	0.59	13385
shopping	2006-08-17	0	149	0	0	0	0	0	0	0	0	0	0	0	13377
shopping	2006-08-29	1	172	0.44	0	0	0	0	0	0	0	0	0.00581395	0.44	13389
shopping	2006-08-21	0	161	0	0	0	0	0	0	0	0	0	0	0	13381
shopping	2006-08-30	2	183	0.685	0	0	0	0	0	0	0	0	0.010929	1.37	13390
shopping	2006-05-17	0	1	0	0	0	0	0	0	0	0	0	0	0	13285
shopping	2006-08-16	3	108	0.703333	0	0	0	0	0	0	0	0	0.0277778	2.11	13376
shopping	2006-08-31	1	211	0.57	0	0	0	0	0	0	0	0	0.00473934	0.57	13391
shopping mode	2006-05-19	0	11	0	0	0	0	0	0	0	0	0	0	0	13287
shopping mode	2006-05-23	0	41	0	0	0	0	0	0	0	0	0	0	0	13291
shopping mode	2006-05-28	0	11	0	0	0	0	0	0	0	0	0	0	0	13296
shopping mode	2006-05-17	0	14	0	0	0	0	0	0	0	0	0	0	0	13285
shopping mode	2006-05-16	0	7	0	0	0	0	0	0	0	0	0	0	0	13284
shopping mode	2006-05-14	1	22	0.84	0	0	0	0	0	0	0	0	0.0454545	0.84	13282
shopping mode	2006-05-20	0	7	0	0	0	0	0	0	0	0	0	0	0	13288
shopping mode	2006-05-27	0	12	0	0	0	0	0	0	0	0	0	0	0	13295
shopping mode	2006-05-10	0	6	0	0	0	0	0	0	0	0	0	0	0	13278
shopping mode	2006-05-25	0	12	0	0	0	0	0	0	0	0	0	0	0	13293
shopping mode	2006-05-24	0	41	0	0	0	0	0	0	0	0	0	0	0	13292
shopping mode	2006-05-22	0	8	0	0	0	0	0	0	0	0	0	0	0	13290
shopping mode	2006-05-21	0	14	0	0	0	0	0	0	0	0	0	0	0	13289
shopping mode	2006-05-30	0	9	0	0	0	0	0	0	0	0	0	0	0	13298
shopping mode	2006-05-18	0	10	0	0	0	0	0	0	0	0	0	0	0	13286
shopping mode	2006-05-13	0	13	0	0	0	0	0	0	0	0	0	0	0	13281
shopping mode	2006-05-26	0	12	0	0	0	0	0	0	0	0	0	0	0	13294
shopping mode	2006-05-29	0	13	0	0	0	0	0	0	0	0	0	0	0	13297
shopping mode	2006-05-15	0	9	0	0	0	0	0	0	0	0	0	0	0	13283
shopping online	2006-05-19	5	218	0.472	0	0	0	0	0	0	0	0	0.0229358	2.36	13287
shopping online	2006-01-11	0	31	0	0	0	0	0	0	0	0	0	0	0	13159
shopping online	2006-01-12	1	111	0.7	0	0	0	0	0	0	0	0	0.00900901	0.7	13160
shopping online	2006-01-24	0	11	0	0	0	0	0	0	0	0	0	0	0	13172
shopping online	2006-05-20	1	71	0	0	0	0	0	0	0	0	0	0.0140845	0	13288
shopping online	2006-05-17	1	83	0.83	0	0	0	0	0	0	0	0	0.0120482	0.83	13285
shopping online	2006-05-11	3	93	0.826667	0	0	0	0	0	0	0	0	0.0322581	2.48	13279
shopping online	2006-05-14	0	83	0	0	0	0	0	0	0	0	0	0	0	13282
shopping online	2006-05-29	2	122	0.81	0	0	0	0	0	0	0	0	0.0163934	1.62	13297
shopping online	2006-03-04	0	57	0	0	0	0	0	0	0	0	0	0	0	13211
shopping online	2006-03-05	0	60	0	0	0	0	0	0	0	0	0	0	0	13212
shopping online	2006-03-06	1	39	0.83	0	0	0	0	0	0	0	0	0.025641	0.83	13213
shopping online	2006-03-14	0	1	0	0	0	0	0	0	0	0	0	0	0	13221
shopping online	2006-03-15	0	5	0	0	0	0	0	0	0	0	0	0	0	13222
shopping online	2006-05-21	0	110	0	0	0	0	0	0	0	0	0	0	0.78	13289
shopping online	2006-05-10	1	102	0.84	0	0	0	0	0	0	0	0	0.00980392	0.84	13278
shopping online	2006-05-16	0	96	0	0	0	0	0	0	0	0	0	0	0	13284
shopping online	2006-05-07	0	85	0	0	0	0	0	0	0	0	0	0	0	13275
shopping online	2006-05-15	0	81	0	0	0	0	0	0	0	0	0	0	0	13283
shopping online	2006-03-03	0	8	0	0	0	0	0	0	0	0	0	0	0	13210
shopping online	2006-05-27	0	108	0	0	0	0	0	0	0	0	0	0	0	13295
shopping online	2006-05-24	1	93	0.84	0	0	0	0	0	0	0	0	0.0107527	0.84	13292
shopping online	2006-05-05	0	90	0	0	0	0	0	0	0	0	0	0	0	13273
shopping online	2006-01-13	0	81	0	0	0	0	0	0	0	0	0	0	0	13161
shopping online	2006-01-14	0	19	0	0	0	0	0	0	0	0	0	0	0	13162
shopping online	2006-05-25	0	111	0	0	0	0	0	0	0	0	0	0	0	13293
shopping online	2006-05-06	1	41	0	0	0	0	0	0	0	0	0	0.0243902	0	13274
shopping online	2006-05-12	0	94	0	0	0	0	0	0	0	0	0	0	0	13280
shopping online	2006-05-30	2	177	1.125	0	0	0	0	0	0	0	0	0.0112994	2.25	13298
shopping online	2006-05-09	1	95	0	0	0	0	0	0	0	0	0	0.0105263	0	13277
shopping online	2006-01-25	0	22	0	0	0	0	0	0	0	0	0	0	0	13173
shopping online	2006-05-26	1	197	0.83	0	1	349.63	0.83	0	1	0	0.00237394	0.00507614	0.83	13294
shopping online	2006-05-23	0	166	0	0	0	0	0	0	0	0	0	0	0	13291
shopping online	2006-05-18	0	116	0	0	0	0	0	0	0	0	0	0	1.46	13286
shopping online	2006-05-13	0	56	0	0	0	0	0	0	0	0	0	0	0	13281
shopping online	2006-05-22	3	186	0.5	0	1	39.95	1.5	0	0.333333	0	0.0375469	0.016129	1.5	13290
shopping online	2006-05-31	1	0	0	0	0	0	0	0	0	0	0	0	0	13299
shopping online	2006-05-04	1	92	0.81	0	1	139.85	0.81	0	1	0	0.00579192	0.0108696	0.81	13272
shopping online	2006-05-08	0	128	0	0	0	0	0	0	0	0	0	0	0.83	13276
shopping online	2006-05-28	2	101	0.805	0	0	0	0	0	0	0	0	0.019802	1.61	13296
shopping online	2006-05-03	0	25	0	0	0	0	0	0	0	0	0	0	0	13271
trend mode	2006-01-22	0	17	0	0	0	0	0	0	0	0	0	0	0	13170
trend mode	2006-08-08	0	3	0	0	0	0	0	0	0	0	0	0	0	13368
trend mode	2006-05-01	3	13	0	0	0	0	0	0	0	0	0	0.230769	0	13269
trend mode	2006-02-01	1	0	0	0	0	0	0	0	0	0	0	0	0	13180
trend mode	2006-04-23	1	27	0.79	0	0	0	0	0	0	0	0	0.037037	0.79	13261
trend mode	2006-08-14	0	17	0	0	0	0	0	0	0	0	0	0	0	13374
trend mode	2006-06-15	0	8	0	0	0	0	0	0	0	0	0	0	0	13314
trend mode	2006-06-25	0	1	0	0	0	0	0	0	0	0	0	0	0	13324
trend mode	2006-01-28	1	9	0	0	0	0	0	0	0	0	0	0.111111	0	13176
trend mode	2006-02-07	3	0	0	0	0	0	0	0	0	0	0	0	0	13186
trend mode	2006-08-26	0	10	0	0	0	0	0	0	0	0	0	0	0	13386
trend mode	2006-05-12	1	13	0	0	0	0	0	0	0	0	0	0.0769231	0	13280
trend mode	2006-01-29	1	3	0	0	0	0	0	0	0	0	0	0.333333	0	13177
trend mode	2006-04-30	1	34	0	0	0	0	0	0	0	0	0	0.0294118	0	13268
trend mode	2006-05-15	0	1	0	0	0	0	0	0	0	0	0	0	0	13283
trend mode	2006-08-20	1	33	0.79	0	0	0	0	0	0	0	0	0.030303	0.79	13380
trend mode	2006-05-09	0	24	0	0	0	0	0	0	0	0	0	0	0	13277
trend mode	2006-05-30	0	1	0	0	0	0	0	0	0	0	0	0	0	13298
trend mode	2006-08-13	0	20	0	0	0	0	0	0	0	0	0	0	0	13373
trend mode	2006-02-15	1	0	0	0	0	0	0	0	0	0	0	0	0	13194
trend mode	2006-03-04	4	14	0	0	0	0	0	0	0	0	0	0.285714	0	13211
trend mode	2006-03-05	1	26	0	0	0	0	0	0	0	0	0	0.0384615	0	13212
